datetime,AccX,AccY,AccZ
2025-11-13 23:04:56.567,-0.025,-1.001,0.07
,-0.018,-1.0,0.074
,-0.022,-1.002,0.072
,-0.022,-1.003,0.071
,-0.018,-1.0,0.075
2025-11-13 23:04:56.584,-0.018,-1.0,0.074
2025-11-13 23:04:56.584,-0.022,-1.002,0.072
2025-11-13 23:04:56.584,-0.022,-1.003,0.071
2025-11-13 23:04:56.584,-0.018,-1.0,0.075
,-0.023,-1.002,0.07
,-0.021,-1.002,0.073
,-0.019,-1.001,0.073
,-0.023,-1.004,0.07
2025-11-13 23:04:56.612,-0.023,-1.002,0.07
2025-11-13 23:04:56.612,-0.021,-1.002,0.073
2025-11-13 23:04:56.612,-0.019,-1.001,0.073
2025-11-13 23:04:56.612,-0.023,-1.004,0.07
,-0.018,-1.003,0.075
,-0.02,-1.003,0.074
,-0.024,-1.003,0.071
,-0.019,-1.001,0.073
,-0.022,-1.003,0.071
,-0.021,-1.003,0.071
,-0.018,-1.0,0.074
,-0.024,-1.004,0.069
2025-11-13 23:04:56.722,-0.018,-1.003,0.075
2025-11-13 23:04:56.722,-0.02,-1.003,0.074
2025-11-13 23:04:56.722,-0.024,-1.003,0.071
2025-11-13 23:04:56.722,-0.019,-1.001,0.073
2025-11-13 23:04:56.722,-0.022,-1.003,0.071
2025-11-13 23:04:56.722,-0.021,-1.003,0.071
2025-11-13 23:04:56.722,-0.018,-1.0,0.074
2025-11-13 23:04:56.722,-0.024,-1.004,0.069
,-0.02,-1.003,0.073
,-0.02,-1.002,0.073
,-0.023,-1.004,0.07
,-0.019,-1.001,0.075
2025-11-13 23:04:56.730,-0.02,-1.003,0.073
2025-11-13 23:04:56.730,-0.02,-1.002,0.073
2025-11-13 23:04:56.730,-0.023,-1.004,0.07
2025-11-13 23:04:56.730,-0.019,-1.001,0.075
,-0.022,-1.003,0.072
,-0.022,-1.004,0.071
,-0.018,-1.002,0.074
,-0.023,-1.004,0.07
,-0.021,-1.003,0.073
,-0.019,-1.002,0.073
,-0.024,-1.003,0.07
,-0.019,-1.0,0.073
2025-11-13 23:04:56.862,-0.022,-1.003,0.072
2025-11-13 23:04:56.862,-0.022,-1.004,0.071
2025-11-13 23:04:56.862,-0.018,-1.002,0.074
2025-11-13 23:04:56.862,-0.023,-1.004,0.07
2025-11-13 23:04:56.862,-0.021,-1.003,0.073
2025-11-13 23:04:56.862,-0.019,-1.002,0.073
2025-11-13 23:04:56.862,-0.024,-1.003,0.07
2025-11-13 23:04:56.862,-0.019,-1.0,0.073
,-0.021,-1.001,0.071
,-0.023,-1.001,0.07
,-0.017,-1.001,0.075
,-0.023,-1.003,0.071
2025-11-13 23:04:56.880,-0.021,-1.001,0.071
2025-11-13 23:04:56.880,-0.023,-1.001,0.07
2025-11-13 23:04:56.880,-0.017,-1.001,0.075
2025-11-13 23:04:56.880,-0.023,-1.003,0.071
,-0.022,-1.003,0.071
,-0.018,-1.002,0.075
,-0.023,-1.003,0.07
,-0.02,-1.003,0.072
,-0.02,-1.003,0.073
,-0.024,-1.004,0.07
,-0.018,-1.002,0.075
,-0.021,-1.003,0.071
,-0.022,-1.005,0.07
,-0.018,-1.002,0.075
,-0.024,-1.003,0.07
,-0.021,-1.002,0.074
2025-11-13 23:04:57.011,-0.022,-1.003,0.071
2025-11-13 23:04:57.011,-0.018,-1.002,0.075
2025-11-13 23:04:57.011,-0.023,-1.003,0.07
2025-11-13 23:04:57.011,-0.02,-1.003,0.072
2025-11-13 23:04:57.011,-0.02,-1.003,0.073
2025-11-13 23:04:57.011,-0.024,-1.004,0.07
2025-11-13 23:04:57.011,-0.018,-1.002,0.075
2025-11-13 23:04:57.011,-0.021,-1.003,0.071
2025-11-13 23:04:57.011,-0.022,-1.005,0.07
2025-11-13 23:04:57.011,-0.018,-1.002,0.075
2025-11-13 23:04:57.011,-0.024,-1.003,0.07
2025-11-13 23:04:57.011,-0.021,-1.002,0.074
,-0.019,-1.001,0.073
,-0.024,-1.004,0.07
,-0.019,-1.003,0.074
,-0.021,-1.003,0.072
2025-11-13 23:04:57.034,-0.019,-1.001,0.073
2025-11-13 23:04:57.035,-0.024,-1.004,0.07
2025-11-13 23:04:57.035,-0.019,-1.003,0.074
2025-11-13 23:04:57.035,-0.021,-1.003,0.072
,-0.024,-1.004,0.07
,-0.019,-1.002,0.076
,-0.022,-1.004,0.071
,-0.021,-1.002,0.071
2025-11-13 23:04:57.170,-0.024,-1.004,0.07
2025-11-13 23:04:57.170,-0.019,-1.002,0.076
2025-11-13 23:04:57.170,-0.022,-1.004,0.071
2025-11-13 23:04:57.170,-0.021,-1.002,0.071
,-0.019,-1.001,0.074
,-0.023,-1.004,0.07
,-0.02,-1.003,0.074
,-0.019,-1.004,0.073
,-0.023,-1.004,0.07
,-0.019,-1.002,0.075
,-0.022,-1.003,0.073
,-0.022,-1.003,0.071
2025-11-13 23:04:57.172,-0.019,-1.001,0.074
2025-11-13 23:04:57.172,-0.023,-1.004,0.07
2025-11-13 23:04:57.172,-0.02,-1.003,0.074
2025-11-13 23:04:57.172,-0.019,-1.004,0.073
2025-11-13 23:04:57.172,-0.023,-1.004,0.07
2025-11-13 23:04:57.172,-0.019,-1.002,0.075
2025-11-13 23:04:57.172,-0.022,-1.003,0.073
2025-11-13 23:04:57.172,-0.022,-1.003,0.071
,-0.018,-1.002,0.073
,-0.022,-1.003,0.07
,-0.02,-1.003,0.072
,-0.018,-1.002,0.075
2025-11-13 23:04:57.180,-0.018,-1.002,0.073
2025-11-13 23:04:57.180,-0.022,-1.003,0.07
2025-11-13 23:04:57.180,-0.02,-1.003,0.072
2025-11-13 23:04:57.180,-0.018,-1.002,0.075
,-0.023,-1.004,0.071
,-0.02,-1.001,0.073
,-0.019,-1.003,0.073
,-0.023,-1.004,0.07
,-0.017,-1.002,0.074
,-0.022,-1.003,0.072
,-0.022,-1.003,0.071
,-0.018,-1.001,0.075
,-0.023,-1.003,0.07
,-0.021,-1.003,0.073
,-0.019,-1.002,0.074
,-0.023,-1.003,0.071
2025-11-13 23:04:57.320,-0.023,-1.004,0.071
2025-11-13 23:04:57.320,-0.02,-1.001,0.073
2025-11-13 23:04:57.320,-0.019,-1.003,0.073
2025-11-13 23:04:57.320,-0.023,-1.004,0.07
2025-11-13 23:04:57.320,-0.017,-1.002,0.074
2025-11-13 23:04:57.320,-0.022,-1.003,0.072
2025-11-13 23:04:57.320,-0.022,-1.003,0.071
2025-11-13 23:04:57.320,-0.018,-1.001,0.075
2025-11-13 23:04:57.320,-0.023,-1.003,0.07
2025-11-13 23:04:57.321,-0.021,-1.003,0.073
2025-11-13 23:04:57.321,-0.019,-1.002,0.074
2025-11-13 23:04:57.321,-0.023,-1.003,0.071
,-0.019,-1.001,0.073
,-0.021,-1.002,0.072
,-0.024,-1.004,0.07
,-0.017,-1.002,0.075
2025-11-13 23:04:57.367,-0.019,-1.001,0.073
2025-11-13 23:04:57.367,-0.021,-1.002,0.072
2025-11-13 23:04:57.367,-0.024,-1.004,0.07
2025-11-13 23:04:57.367,-0.017,-1.002,0.075
,-0.023,-1.003,0.072
,-0.022,-1.003,0.072
,-0.019,-1.002,0.074
,-0.023,-1.004,0.071
,-0.021,-1.002,0.073
,-0.02,-1.002,0.073
,-0.019,-1.003,0.075
,-0.021,-1.003,0.072
2025-11-13 23:04:57.477,-0.023,-1.003,0.072
2025-11-13 23:04:57.477,-0.022,-1.003,0.072
2025-11-13 23:04:57.477,-0.019,-1.002,0.074
2025-11-13 23:04:57.477,-0.023,-1.004,0.071
2025-11-13 23:04:57.477,-0.021,-1.002,0.073
2025-11-13 23:04:57.477,-0.02,-1.002,0.073
2025-11-13 23:04:57.477,-0.019,-1.003,0.075
2025-11-13 23:04:57.477,-0.021,-1.003,0.072
,-0.022,-1.004,0.07
,-0.019,-1.001,0.074
,-0.023,-1.002,0.071
,-0.021,-1.003,0.072
2025-11-13 23:04:57.480,-0.022,-1.004,0.07
2025-11-13 23:04:57.480,-0.019,-1.001,0.074
2025-11-13 23:04:57.480,-0.023,-1.002,0.071
2025-11-13 23:04:57.480,-0.021,-1.003,0.072
,-0.018,-1.002,0.073
,-0.023,-1.004,0.07
,-0.02,-1.002,0.074
,-0.019,-1.002,0.073
2025-11-13 23:04:57.513,-0.018,-1.002,0.073
2025-11-13 23:04:57.513,-0.023,-1.004,0.07
2025-11-13 23:04:57.513,-0.02,-1.002,0.074
2025-11-13 23:04:57.513,-0.019,-1.002,0.073
,-0.023,-1.004,0.07
,-0.018,-1.001,0.074
,-0.021,-1.004,0.071
,-0.022,-1.003,0.071
,-0.018,-1.001,0.075
,-0.023,-1.004,0.071
,-0.021,-1.002,0.073
,-0.019,-1.002,0.073
2025-11-13 23:04:57.618,-0.023,-1.004,0.07
2025-11-13 23:04:57.618,-0.018,-1.001,0.074
2025-11-13 23:04:57.618,-0.021,-1.004,0.071
2025-11-13 23:04:57.618,-0.022,-1.003,0.071
2025-11-13 23:04:57.618,-0.018,-1.001,0.075
2025-11-13 23:04:57.618,-0.023,-1.004,0.071
2025-11-13 23:04:57.618,-0.021,-1.002,0.073
2025-11-13 23:04:57.618,-0.019,-1.002,0.073
,-0.022,-1.004,0.069
,-0.02,-1.003,0.075
,-0.02,-1.002,0.072
,-0.023,-1.003,0.071
2025-11-13 23:04:57.630,-0.022,-1.004,0.069
2025-11-13 23:04:57.630,-0.02,-1.003,0.075
2025-11-13 23:04:57.630,-0.02,-1.002,0.072
2025-11-13 23:04:57.630,-0.023,-1.003,0.071
,-0.018,-1.0,0.074
,-0.022,-1.002,0.071
,-0.021,-1.004,0.071
,-0.018,-1.002,0.075
,-0.022,-1.003,0.07
,-0.021,-1.003,0.073
,-0.019,-1.002,0.074
,-0.024,-1.004,0.07
,-0.019,-1.001,0.074
,-0.021,-1.002,0.072
,-0.023,-1.003,0.07
,-0.018,-1.001,0.075
2025-11-13 23:04:57.778,-0.018,-1.0,0.074
2025-11-13 23:04:57.778,-0.022,-1.002,0.071
2025-11-13 23:04:57.778,-0.021,-1.004,0.071
2025-11-13 23:04:57.778,-0.018,-1.002,0.075
2025-11-13 23:04:57.778,-0.022,-1.003,0.07
2025-11-13 23:04:57.778,-0.021,-1.003,0.073
2025-11-13 23:04:57.778,-0.019,-1.002,0.074
2025-11-13 23:04:57.778,-0.024,-1.004,0.07
2025-11-13 23:04:57.778,-0.019,-1.001,0.074
2025-11-13 23:04:57.778,-0.021,-1.002,0.072
2025-11-13 23:04:57.778,-0.023,-1.003,0.07
2025-11-13 23:04:57.778,-0.018,-1.001,0.075
,-0.022,-1.003,0.071
,-0.021,-1.004,0.071
,-0.019,-1.002,0.074
,-0.024,-1.005,0.069
2025-11-13 23:04:57.781,-0.022,-1.003,0.071
2025-11-13 23:04:57.781,-0.021,-1.004,0.071
2025-11-13 23:04:57.781,-0.019,-1.002,0.074
2025-11-13 23:04:57.781,-0.024,-1.005,0.069
,-0.02,-1.002,0.073
,-0.02,-1.003,0.073
,-0.024,-1.002,0.07
,-0.019,-1.001,0.074
,-0.021,-1.003,0.072
,-0.021,-1.003,0.07
,-0.018,-1.002,0.074
,-0.023,-1.004,0.07
,-0.021,-1.003,0.073
,-0.019,-1.003,0.074
,-0.024,-1.004,0.07
,-0.019,-1.002,0.074
2025-11-13 23:04:57.956,-0.02,-1.002,0.073
2025-11-13 23:04:57.957,-0.02,-1.003,0.073
2025-11-13 23:04:57.957,-0.024,-1.002,0.07
2025-11-13 23:04:57.957,-0.019,-1.001,0.074
2025-11-13 23:04:57.957,-0.021,-1.003,0.072
2025-11-13 23:04:57.957,-0.021,-1.003,0.07
2025-11-13 23:04:57.957,-0.018,-1.002,0.074
2025-11-13 23:04:57.957,-0.023,-1.004,0.07
2025-11-13 23:04:57.957,-0.021,-1.003,0.073
2025-11-13 23:04:57.957,-0.019,-1.003,0.074
2025-11-13 23:04:57.957,-0.024,-1.004,0.07
2025-11-13 23:04:57.957,-0.019,-1.002,0.074
,-0.021,-1.003,0.073
,-0.022,-1.003,0.07
,-0.018,-1.002,0.074
,-0.022,-1.003,0.071
2025-11-13 23:04:57.960,-0.021,-1.003,0.073
2025-11-13 23:04:57.960,-0.022,-1.003,0.07
2025-11-13 23:04:57.960,-0.018,-1.002,0.074
2025-11-13 23:04:57.960,-0.022,-1.003,0.071
,-0.022,-1.004,0.071
,-0.018,-1.0,0.074
,-0.023,-1.001,0.071
,-0.021,-1.0,0.075
,-0.019,-1.0,0.074
,-0.024,-1.003,0.069
,-0.019,-1.002,0.074
,-0.021,-1.002,0.072
,-0.024,-1.003,0.07
,-0.018,-1.0,0.074
,-0.023,-1.003,0.07
,-0.021,-1.004,0.072
2025-11-13 23:04:58.094,-0.022,-1.004,0.071
2025-11-13 23:04:58.094,-0.018,-1.0,0.074
2025-11-13 23:04:58.094,-0.023,-1.001,0.071
2025-11-13 23:04:58.094,-0.021,-1.0,0.075
2025-11-13 23:04:58.094,-0.019,-1.0,0.074
2025-11-13 23:04:58.094,-0.024,-1.003,0.069
2025-11-13 23:04:58.094,-0.019,-1.002,0.074
2025-11-13 23:04:58.094,-0.021,-1.002,0.072
2025-11-13 23:04:58.094,-0.024,-1.003,0.07
2025-11-13 23:04:58.094,-0.018,-1.0,0.074
2025-11-13 23:04:58.095,-0.023,-1.003,0.07
2025-11-13 23:04:58.095,-0.021,-1.004,0.072
,-0.019,-1.002,0.074
,-0.023,-1.002,0.069
,-0.02,-1.0,0.074
,-0.021,-1.001,0.073
2025-11-13 23:04:58.110,-0.019,-1.002,0.074
2025-11-13 23:04:58.110,-0.023,-1.002,0.069
2025-11-13 23:04:58.110,-0.02,-1.0,0.074
2025-11-13 23:04:58.110,-0.021,-1.001,0.073
,-0.023,-1.002,0.071
,-0.018,-1.001,0.075
,-0.022,-1.001,0.071
,-0.022,-1.002,0.071
,-0.019,-1.001,0.075
,-0.022,-1.002,0.07
,-0.021,-1.001,0.073
,-0.019,-1.002,0.074
,-0.024,-1.003,0.07
,-0.019,-1.0,0.074
,-0.021,-1.003,0.072
,-0.022,-1.003,0.07
2025-11-13 23:04:58.248,-0.023,-1.002,0.071
2025-11-13 23:04:58.248,-0.018,-1.001,0.075
2025-11-13 23:04:58.248,-0.022,-1.001,0.071
2025-11-13 23:04:58.248,-0.022,-1.002,0.071
2025-11-13 23:04:58.248,-0.019,-1.001,0.075
2025-11-13 23:04:58.248,-0.022,-1.002,0.07
2025-11-13 23:04:58.248,-0.021,-1.001,0.073
2025-11-13 23:04:58.248,-0.019,-1.002,0.074
2025-11-13 23:04:58.248,-0.024,-1.003,0.07
2025-11-13 23:04:58.248,-0.019,-1.0,0.074
2025-11-13 23:04:58.248,-0.021,-1.003,0.072
2025-11-13 23:04:58.248,-0.022,-1.003,0.07
,-0.018,-1.002,0.076
,-0.021,-1.002,0.072
,-0.021,-1.003,0.07
,-0.019,-1.001,0.073
2025-11-13 23:04:58.293,-0.018,-1.002,0.076
2025-11-13 23:04:58.293,-0.021,-1.002,0.072
2025-11-13 23:04:58.293,-0.021,-1.003,0.07
2025-11-13 23:04:58.293,-0.019,-1.001,0.073
,-0.023,-1.004,0.07
,-0.021,-1.003,0.073
,-0.019,-1.001,0.074
,-0.024,-1.004,0.069
,-0.018,-1.003,0.075
,-0.02,-1.003,0.073
,-0.023,-1.004,0.07
,-0.018,-1.002,0.074
2025-11-13 23:04:58.406,-0.023,-1.004,0.07
2025-11-13 23:04:58.406,-0.021,-1.003,0.073
2025-11-13 23:04:58.406,-0.019,-1.001,0.074
2025-11-13 23:04:58.406,-0.024,-1.004,0.069
2025-11-13 23:04:58.406,-0.018,-1.003,0.075
2025-11-13 23:04:58.406,-0.02,-1.003,0.073
2025-11-13 23:04:58.406,-0.023,-1.004,0.07
2025-11-13 23:04:58.406,-0.018,-1.002,0.074
,-0.022,-1.003,0.07
,-0.021,-1.003,0.072
,-0.019,-1.002,0.074
,-0.023,-1.002,0.071
2025-11-13 23:04:58.410,-0.022,-1.003,0.07
2025-11-13 23:04:58.411,-0.021,-1.003,0.072
2025-11-13 23:04:58.411,-0.019,-1.002,0.074
2025-11-13 23:04:58.411,-0.023,-1.002,0.071
,-0.02,-1.002,0.073
,-0.02,-1.002,0.074
,-0.023,-1.003,0.07
,-0.019,-1.003,0.074
,-0.021,-1.002,0.071
,-0.022,-1.001,0.071
,-0.018,-1.001,0.074
,-0.022,-1.003,0.071
,-0.021,-1.002,0.073
,-0.019,-1.002,0.075
,-0.024,-1.003,0.07
,-0.021,-1.003,0.074
2025-11-13 23:04:58.543,-0.02,-1.002,0.073
2025-11-13 23:04:58.543,-0.02,-1.002,0.074
2025-11-13 23:04:58.543,-0.023,-1.003,0.07
2025-11-13 23:04:58.543,-0.019,-1.003,0.074
2025-11-13 23:04:58.543,-0.021,-1.002,0.071
2025-11-13 23:04:58.543,-0.022,-1.001,0.071
2025-11-13 23:04:58.543,-0.018,-1.001,0.074
2025-11-13 23:04:58.543,-0.022,-1.003,0.071
2025-11-13 23:04:58.543,-0.021,-1.002,0.073
2025-11-13 23:04:58.543,-0.019,-1.002,0.075
2025-11-13 23:04:58.543,-0.024,-1.003,0.07
2025-11-13 23:04:58.543,-0.021,-1.003,0.074
,-0.021,-1.002,0.073
,-0.023,-1.002,0.071
,-0.018,-1.001,0.074
,-0.021,-1.003,0.072
2025-11-13 23:04:58.575,-0.021,-1.002,0.073
2025-11-13 23:04:58.575,-0.023,-1.002,0.071
2025-11-13 23:04:58.575,-0.018,-1.001,0.074
2025-11-13 23:04:58.575,-0.021,-1.003,0.072
,-0.021,-1.004,0.071
,-0.018,-1.003,0.075
,-0.023,-1.001,0.071
,-0.021,-1.0,0.072
2025-11-13 23:04:58.594,-0.021,-1.004,0.071
2025-11-13 23:04:58.594,-0.018,-1.003,0.075
2025-11-13 23:04:58.594,-0.023,-1.001,0.071
2025-11-13 23:04:58.594,-0.021,-1.0,0.072
,-0.019,-1.001,0.073
,-0.023,-1.002,0.07
,-0.02,-1.0,0.074
,-0.021,-1.0,0.073
,-0.022,-1.002,0.071
,-0.018,-1.001,0.074
,-0.021,-1.002,0.07
,-0.021,-1.003,0.071
2025-11-13 23:04:58.702,-0.019,-1.001,0.073
2025-11-13 23:04:58.702,-0.023,-1.002,0.07
2025-11-13 23:04:58.702,-0.02,-1.0,0.074
2025-11-13 23:04:58.702,-0.021,-1.0,0.073
2025-11-13 23:04:58.702,-0.022,-1.002,0.071
2025-11-13 23:04:58.702,-0.018,-1.001,0.074
2025-11-13 23:04:58.702,-0.021,-1.002,0.07
2025-11-13 23:04:58.702,-0.021,-1.003,0.071
,-0.019,-1.003,0.073
,-0.023,-1.003,0.071
,-0.02,-1.001,0.074
,-0.023,-1.003,0.07
2025-11-13 23:04:58.720,-0.019,-1.003,0.073
2025-11-13 23:04:58.720,-0.023,-1.003,0.071
2025-11-13 23:04:58.720,-0.02,-1.001,0.074
2025-11-13 23:04:58.720,-0.023,-1.003,0.07
,-0.018,-1.003,0.074
,-0.021,-1.003,0.072
,-0.022,-1.004,0.071
,-0.018,-1.001,0.074
,-0.022,-1.002,0.07
,-0.02,-1.002,0.072
,-0.018,-1.0,0.074
,-0.024,-1.002,0.07
,-0.019,-1.003,0.074
,-0.02,-1.003,0.073
,-0.022,-1.004,0.07
,-0.018,-1.002,0.075
2025-11-13 23:04:58.841,-0.018,-1.003,0.074
2025-11-13 23:04:58.841,-0.021,-1.003,0.072
2025-11-13 23:04:58.841,-0.022,-1.004,0.071
2025-11-13 23:04:58.841,-0.018,-1.001,0.074
2025-11-13 23:04:58.841,-0.022,-1.002,0.07
2025-11-13 23:04:58.841,-0.02,-1.002,0.072
2025-11-13 23:04:58.841,-0.018,-1.0,0.074
2025-11-13 23:04:58.841,-0.024,-1.002,0.07
2025-11-13 23:04:58.841,-0.019,-1.003,0.074
2025-11-13 23:04:58.841,-0.02,-1.003,0.073
2025-11-13 23:04:58.841,-0.022,-1.004,0.07
2025-11-13 23:04:58.841,-0.018,-1.002,0.075
,-0.022,-1.004,0.071
,-0.022,-1.004,0.073
,-0.018,-1.001,0.074
,-0.023,-1.002,0.07
2025-11-13 23:04:58.899,-0.022,-1.004,0.071
2025-11-13 23:04:58.899,-0.022,-1.004,0.073
2025-11-13 23:04:58.899,-0.018,-1.001,0.074
2025-11-13 23:04:58.899,-0.023,-1.002,0.07
,-0.02,-1.001,0.072
,-0.02,-1.001,0.074
,-0.024,-1.003,0.07
,-0.019,-1.001,0.076
,-0.021,-1.002,0.072
,-0.023,-1.002,0.07
,-0.018,-1.001,0.075
,-0.023,-1.003,0.07
2025-11-13 23:04:59.002,-0.02,-1.001,0.072
2025-11-13 23:04:59.002,-0.02,-1.001,0.074
2025-11-13 23:04:59.002,-0.024,-1.003,0.07
2025-11-13 23:04:59.002,-0.019,-1.001,0.076
2025-11-13 23:04:59.002,-0.021,-1.002,0.072
2025-11-13 23:04:59.002,-0.023,-1.002,0.07
2025-11-13 23:04:59.002,-0.018,-1.001,0.075
2025-11-13 23:04:59.002,-0.023,-1.003,0.07
,-0.021,-1.002,0.072
,-0.02,-1.002,0.073
,-0.023,-1.003,0.071
,-0.019,-1.001,0.074
2025-11-13 23:04:59.018,-0.021,-1.002,0.072
2025-11-13 23:04:59.018,-0.02,-1.002,0.073
2025-11-13 23:04:59.018,-0.023,-1.003,0.071
2025-11-13 23:04:59.018,-0.019,-1.001,0.074
,-0.02,-1.002,0.073
,-0.023,-1.004,0.07
,-0.018,-1.002,0.075
,-0.021,-1.003,0.071
2025-11-13 23:04:59.063,-0.02,-1.002,0.073
2025-11-13 23:04:59.063,-0.023,-1.004,0.07
2025-11-13 23:04:59.063,-0.018,-1.002,0.075
2025-11-13 23:04:59.063,-0.021,-1.003,0.071
,-0.021,-1.002,0.071
,-0.018,-1.0,0.075
,-0.023,-1.002,0.071
,-0.019,-1.001,0.073
,-0.02,-1.002,0.073
,-0.024,-1.003,0.07
,-0.019,-1.001,0.075
,-0.022,-1.002,0.073
,-0.022,-1.003,0.07
,-0.019,-1.002,0.075
,-0.023,-1.003,0.069
,-0.021,-1.002,0.071
2025-11-13 23:04:59.164,-0.021,-1.002,0.071
2025-11-13 23:04:59.164,-0.018,-1.0,0.075
2025-11-13 23:04:59.164,-0.023,-1.002,0.071
2025-11-13 23:04:59.164,-0.019,-1.001,0.073
2025-11-13 23:04:59.164,-0.02,-1.002,0.073
2025-11-13 23:04:59.164,-0.024,-1.003,0.07
2025-11-13 23:04:59.165,-0.019,-1.001,0.075
2025-11-13 23:04:59.165,-0.022,-1.002,0.073
2025-11-13 23:04:59.165,-0.022,-1.003,0.07
2025-11-13 23:04:59.165,-0.019,-1.002,0.075
2025-11-13 23:04:59.165,-0.023,-1.003,0.069
2025-11-13 23:04:59.165,-0.021,-1.002,0.071
,-0.02,-1.003,0.072
,-0.024,-1.003,0.069
,-0.02,-1.002,0.074
,-0.021,-1.003,0.073
2025-11-13 23:04:59.190,-0.02,-1.003,0.072
2025-11-13 23:04:59.190,-0.024,-1.003,0.069
2025-11-13 23:04:59.190,-0.02,-1.002,0.074
2025-11-13 23:04:59.190,-0.021,-1.003,0.073
,-0.023,-1.003,0.07
,-0.018,-1.002,0.074
,-0.021,-1.004,0.07
,-0.021,-1.003,0.071
,-0.019,-1.002,0.074
,-0.023,-1.005,0.071
,-0.02,-1.002,0.073
,-0.019,-1.003,0.073
,-0.023,-1.005,0.069
,-0.02,-1.002,0.075
,-0.021,-1.005,0.072
,-0.022,-1.002,0.071
2025-11-13 23:04:59.327,-0.023,-1.003,0.07
2025-11-13 23:04:59.327,-0.018,-1.002,0.074
2025-11-13 23:04:59.327,-0.021,-1.004,0.07
2025-11-13 23:04:59.327,-0.021,-1.003,0.071
2025-11-13 23:04:59.327,-0.019,-1.002,0.074
2025-11-13 23:04:59.327,-0.023,-1.005,0.071
2025-11-13 23:04:59.327,-0.02,-1.002,0.073
2025-11-13 23:04:59.327,-0.019,-1.003,0.073
2025-11-13 23:04:59.327,-0.023,-1.005,0.069
2025-11-13 23:04:59.327,-0.02,-1.002,0.075
2025-11-13 23:04:59.327,-0.021,-1.005,0.072
2025-11-13 23:04:59.327,-0.022,-1.002,0.071
,-0.019,-1.002,0.074
,-0.022,-1.004,0.07
,-0.021,-1.003,0.072
,-0.019,-1.002,0.075
2025-11-13 23:04:59.381,-0.019,-1.002,0.074
2025-11-13 23:04:59.381,-0.022,-1.004,0.07
2025-11-13 23:04:59.381,-0.021,-1.003,0.072
2025-11-13 23:04:59.381,-0.019,-1.002,0.075
,-0.023,-1.005,0.07
,-0.02,-1.003,0.074
,-0.021,-1.002,0.071
,-0.023,-1.003,0.071
,-0.018,-1.001,0.075
,-0.022,-1.003,0.071
,-0.022,-1.003,0.072
,-0.019,-1.001,0.074
2025-11-13 23:04:59.483,-0.023,-1.005,0.07
2025-11-13 23:04:59.483,-0.02,-1.003,0.074
2025-11-13 23:04:59.483,-0.021,-1.002,0.071
2025-11-13 23:04:59.483,-0.023,-1.003,0.071
2025-11-13 23:04:59.483,-0.018,-1.001,0.075
2025-11-13 23:04:59.483,-0.022,-1.003,0.071
2025-11-13 23:04:59.483,-0.022,-1.003,0.072
2025-11-13 23:04:59.483,-0.019,-1.001,0.074
,-0.023,-1.004,0.07
,-0.021,-1.002,0.074
,-0.021,-1.003,0.072
,-0.022,-1.003,0.07
2025-11-13 23:04:59.511,-0.023,-1.004,0.07
2025-11-13 23:04:59.511,-0.021,-1.002,0.074
2025-11-13 23:04:59.511,-0.021,-1.003,0.072
2025-11-13 23:04:59.511,-0.022,-1.003,0.07
,-0.019,-1.001,0.074
,-0.021,-1.003,0.072
,-0.023,-1.002,0.071
,-0.019,-1.0,0.075
2025-11-13 23:04:59.530,-0.019,-1.001,0.074
2025-11-13 23:04:59.530,-0.021,-1.003,0.072
2025-11-13 23:04:59.530,-0.023,-1.002,0.071
2025-11-13 23:04:59.530,-0.019,-1.0,0.075
,-0.023,-1.001,0.071
,-0.021,-1.002,0.072
,-0.019,-1.002,0.074
,-0.023,-1.003,0.07
,-0.019,-1.002,0.074
,-0.021,-1.003,0.071
,-0.024,-1.003,0.07
,-0.018,-1.001,0.074
2025-11-13 23:04:59.638,-0.023,-1.001,0.071
2025-11-13 23:04:59.638,-0.021,-1.002,0.072
2025-11-13 23:04:59.638,-0.019,-1.002,0.074
2025-11-13 23:04:59.638,-0.023,-1.003,0.07
2025-11-13 23:04:59.638,-0.019,-1.002,0.074
2025-11-13 23:04:59.638,-0.021,-1.003,0.071
2025-11-13 23:04:59.638,-0.024,-1.003,0.07
2025-11-13 23:04:59.638,-0.018,-1.001,0.074
,-0.022,-1.002,0.072
,-0.021,-1.001,0.073
,-0.02,-1.0,0.074
,-0.024,-1.001,0.07
2025-11-13 23:04:59.640,-0.022,-1.002,0.072
2025-11-13 23:04:59.640,-0.021,-1.001,0.073
2025-11-13 23:04:59.640,-0.02,-1.0,0.074
2025-11-13 23:04:59.640,-0.024,-1.001,0.07
,-0.021,-1.0,0.074
,-0.021,-1.001,0.072
,-0.022,-1.001,0.07
,-0.019,-1.001,0.073
,-0.022,-1.001,0.07
,-0.022,-1.001,0.072
,-0.018,-1.001,0.075
,-0.023,-1.001,0.07
,-0.02,-1.002,0.072
,-0.019,-1.003,0.074
,-0.023,-1.004,0.07
,-0.02,-1.001,0.073
2025-11-13 23:04:59.821,-0.021,-1.0,0.074
2025-11-13 23:04:59.821,-0.021,-1.001,0.072
2025-11-13 23:04:59.821,-0.022,-1.001,0.07
2025-11-13 23:04:59.821,-0.019,-1.001,0.073
2025-11-13 23:04:59.821,-0.022,-1.001,0.07
2025-11-13 23:04:59.821,-0.022,-1.001,0.072
2025-11-13 23:04:59.821,-0.018,-1.001,0.075
